id,name,openingHours,description,address,city,latitude,longitude,capacity,isLocked,code,isBusy,lastUpdate,createdAt
99,Extended Stay America - Long Island - Bethpage,7:30 AM-10:30 PM,"Set amid acres of lush greenery and pristine wilderness, this rustic lodge offers a peaceful and rejuvenating retreat for nature lovers and outdoor enthusiasts.",905 S Oyster Bay Rd,Bethpage,40.76,-73.4999,250,false,2698,false,5/14/2023 10:44,5/14/2023 10:44
100,Motel 6 Binghamton,7:00 AM-10:00 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",1012 Upper Front Street,Binghamton,42.1423,-75.9037,200,false,2309,true,5/14/2023 10:44,5/14/2023 10:44
101,Holiday Inn Binghamton - Downtown (Hawley St.),9:30 AM-11:00 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",2-8 Hawley Street,Binghamton,42.0975,-75.9149,250,false,7889,false,5/14/2023 10:44,5/14/2023 10:44
102,DoubleTree by Hilton Hotel Binghamton,8:30 AM-10:30 PM,"Located in a bustling neighborhood with plenty of restaurants and nightlife, this trendy hotel is the ideal base for exploring the city's vibrant culture.",225 Water St,Binghamton,42.1009,-75.9147,250,true,2895,true,5/14/2023 10:44,5/14/2023 10:44
103,Fairfield Inn by Marriott Binghamton,8:30 AM-11:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",864 Upper Front St,Binghamton,42.1303,-75.9058,300,false,6657,false,5/14/2023 10:44,5/14/2023 10:44
104,Comfort Inn Binghamton,9:00 AM-10:00 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",1000 Upper Front St,Binghamton,42.1416,-75.9038,100,true,2078,true,5/14/2023 10:44,5/14/2023 10:44
105,Econo Lodge Inn And Suites,9:30 AM-9:30 PM,"This contemporary hotel, with its sleek design and cutting-edge technology, offers a dynamic and high-energy atmosphere for guests seeking excitement and adventure.",690 Old Front St,Binghamton,42.1253,-75.9092,100,false,6142,true,5/14/2023 10:44,5/14/2023 10:44
106,Red Roof Inn Binghamton North,7:00 AM-11:30 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",650 Old Front St,Binghamton,42.1245,-75.9098,250,false,2314,true,5/14/2023 10:44,5/14/2023 10:44
107,Park House Bed and Breakfast,9:00 AM-9:00 PM,"This eco-friendly hotel, with its sustainable design and green initiatives, offers a responsible and environmentally conscious stay for guests who care about the planet.",85 Park Street,Binghamton,42.109,-75.9455,150,false,5051,true,5/14/2023 10:44,5/14/2023 10:44
108,Microtel Inn & Suites By Wyndham Binghamton,8:30 AM-10:30 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",400 Prospect Street,Binghamton,42.1189,-75.9454,100,false,9162,true,5/14/2023 10:44,5/14/2023 10:44
109,Econo Lodge South,8:30 AM-11:00 PM,"Situated in a historic building with a vibrant cultural heritage, this charming hotel offers a unique blend of old-world charm and modern amenities.",4344 Milestrip Rd.,Blasdell,42.7899,-78.8178,100,true,2528,true,5/14/2023 10:44,5/14/2023 10:44
110,La Quinta Inn & Suites Islip-MacArthur Airport,8:00 AM-9:00 PM,"This boutique hotel, with its intimate setting and curated amenities, offers a personalized and bespoke experience for guests seeking something truly unique and special.",10 Aero Rd,Bohemia,40.7799,-73.0955,100,false,8556,true,5/14/2023 10:44,5/14/2023 10:44
111,Lakeland Inn,8:30 AM-9:00 PM,"This cozy bed and breakfast, with its charming decor and personalized service, offers a warm and inviting home away from home for travelers seeking a more intimate experience.",1630 Lakeland Avenue,Bohemia,40.7849,-73.1138,250,true,8651,true,5/14/2023 10:44,5/14/2023 10:44
112,Highlands Castle,8:00 AM-9:00 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",19 Skyline Drive,Bolton Landing,43.5646,-73.6644,250,true,1204,true,5/14/2023 10:44,5/14/2023 10:44
113,Red Roof Inn Buffalo - Niagara Airport,7:30 AM-9:30 PM,"Situated in a historic building with a vibrant cultural heritage, this charming hotel offers a unique blend of old-world charm and modern amenities.",146 Maple Drive,Bowmansville,42.949,-78.694,200,false,9680,false,5/14/2023 10:44,5/14/2023 10:44
114,Days Inn Brewerton/Syracuse/Airport,8:00 AM-11:00 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",5552 Bartel Rd,Brewerton,43.2327,-76.1336,100,true,4571,true,5/14/2023 10:44,5/14/2023 10:44
115,Topping Rose House,7:30 AM-10:30 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",One Bridgehampton - Sag Harbor Turnpike,Bridgehampton,40.9378,-72.3007,200,false,7937,false,5/14/2023 10:44,5/14/2023 10:44
116,Playland Motel,9:00 AM-10:30 PM,"This eco-friendly hotel, with its sustainable design and green initiatives, offers a responsible and environmentally conscious stay for guests who care about the planet.",97-20 Rockaway Beach Blvd,Broad Channel,40.5874,-73.8125,250,true,5042,false,5/14/2023 10:44,5/14/2023 10:44
117,Dollingers Inn & Suites,7:00 AM-10:30 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",4908 Lake Rd S,Brockport,43.1944,-77.944,250,true,2184,false,5/14/2023 10:44,5/14/2023 10:44
118,"Hampton Inn Brockport, NY",8:30 AM-10:00 PM,"Surrounded by majestic mountains and pristine lakes, this secluded lodge offers a peaceful and secluded escape from the hustle and bustle of everyday life.",4873 Lake Rd S,Brockport,43.1943,-77.944,150,true,3588,true,5/14/2023 10:44,5/14/2023 10:44
119,Econo Lodge Brockport,9:30 AM-11:00 PM,"Nestled among lush tropical gardens, this boutique hotel offers a serene and tranquil retreat for guests seeking peace and relaxation.",6575 4th Section Rd,Brockport,43.1984,-77.9461,150,false,1336,true,5/14/2023 10:44,5/14/2023 10:44
120,Opera House Hotel,7:00 AM-9:00 PM,This luxurious hotel boasts a prime location in the heart of the city and features stunning panoramic views of the skyline.,436 East 149th Street,Bronx,40.8153,-73.9159,100,true,7610,false,5/14/2023 10:44,5/14/2023 10:44
121,Rodeway Inn Bronx Zoo,9:00 AM-10:00 PM,"This historic hotel, with its charming antique decor and traditional architecture, offers a unique and authentic experience for guests seeking a taste of the past.",3070-72 Webster Ave,Bronx,40.8705,-73.8779,100,false,3300,true,5/14/2023 10:44,5/14/2023 10:44
122,Ramada Bronx,8:30 AM-9:30 PM,"This cozy bed and breakfast, with its charming decor and personalized service, offers a warm and inviting home away from home for travelers seeking a more intimate experience.",1000 Baychester Ave,Bronx,40.8798,-73.8319,250,true,1283,true,5/14/2023 10:44,5/14/2023 10:44
123,Days Inn Bronx Near Stadium,7:30 AM-9:00 PM,"Located in a bustling neighborhood with plenty of restaurants and nightlife, this trendy hotel is the ideal base for exploring the city's vibrant culture.",997 Brook Ave,Bronx,40.8269,-73.9118,100,false,4983,true,5/14/2023 10:44,5/14/2023 10:44
124,Howard Johnson Express Inn Bronx,8:30 AM-10:30 PM,"This boutique hotel, with its intimate setting and curated amenities, offers a personalized and bespoke experience for guests seeking something truly unique and special.",1922 Boston Rd,Bronx,40.8396,-73.8815,100,false,1336,true,5/14/2023 10:44,5/14/2023 10:44
125,Bronx Guesthouse,7:30 AM-10:00 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",East 233 Street,Bronx,40.8919,-73.8527,250,false,5548,false,5/14/2023 10:44,5/14/2023 10:44
126,Sheridan Hotel,7:00 AM-9:00 PM,"This boutique hotel, with its intimate setting and curated amenities, offers a personalized and bespoke experience for guests seeking something truly unique and special.",1440 Sheridan Expy,Bronx,40.8311,-73.8848,250,true,9194,true,5/14/2023 10:44,5/14/2023 10:44
127,Super 8 Bronx,9:30 AM-10:30 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",1145 Southern Blvd,Bronx,40.8277,-73.8919,200,true,4434,true,5/14/2023 10:44,5/14/2023 10:44
128,Residence Inn New York The Bronx At Metro Center Atrium,7:00 AM-11:00 PM,"With its prime location in the heart of the city's business district, this upscale hotel is the perfect choice for business travelers seeking convenience and comfort.",1776 Eastchester Rd,Bronx,40.8496,-73.8436,100,false,2804,true,5/14/2023 10:44,5/14/2023 10:44
129,"Umbrella Hotel, An Ascend Hotel Collection Member",7:30 AM-9:30 PM,"This contemporary hotel, with its sleek design and cutting-edge technology, offers a dynamic and high-energy atmosphere for guests seeking excitement and adventure.",681 Elton Ave,Bronx,40.8189,-73.9147,150,false,1380,false,5/14/2023 10:44,5/14/2023 10:44
130,Sheraton Brooklyn New York Hotel,9:00 AM-9:30 PM,"Situated in a historic building with a vibrant cultural heritage, this charming hotel offers a unique blend of old-world charm and modern amenities.",228 Duffield Street,Brooklyn,40.6916,-73.9844,300,false,4842,true,5/14/2023 10:44,5/14/2023 10:44
131,Best Western Plus Arena Hotel,8:00 AM-10:00 PM,"This boutique hotel, with its intimate setting and curated amenities, offers a personalized and bespoke experience for guests seeking something truly unique and special.",1324 Atlantic Ave,Brooklyn,40.6783,-73.9486,200,false,3190,false,5/14/2023 10:44,5/14/2023 10:44
132,Aloft New York Brooklyn,8:30 AM-10:00 PM,"This beachfront resort, with its white sand beaches and crystal clear waters, provides the perfect setting for a romantic getaway or family vacation.",216 Duffield St,Brooklyn,40.6917,-73.9844,100,false,1021,true,5/14/2023 10:44,5/14/2023 10:44
133,NU Hotel Brooklyn,8:30 AM-10:30 PM,"This family-friendly hotel, with its spacious rooms and fun-filled amenities, provides a welcoming and entertaining environment for guests of all ages.",85 Smith St,Brooklyn,40.6889,-73.989,150,true,2936,false,5/14/2023 10:44,5/14/2023 10:44
134,Hotel BPM - Brooklyn New York,8:00 AM-10:30 PM,"This eco-friendly hotel, with its sustainable design and green initiatives, offers a responsible and environmentally conscious stay for guests who care about the planet.",139 33rd street,Brooklyn,40.6565,-74.0035,150,true,3053,true,5/14/2023 10:44,5/14/2023 10:44
135,McCarren Hotel & Pool,7:00 AM-9:30 PM,"This boutique hotel, with its intimate setting and curated amenities, offers a personalized and bespoke experience for guests seeking something truly unique and special.",160 N 12th St,Brooklyn,40.721,-73.9554,100,false,2298,false,5/14/2023 10:44,5/14/2023 10:44
136,"Union Hotel, an Ascend Hotel Collection Member",9:30 AM-9:00 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",611 DeGraw St,Brooklyn,40.6791,-73.9832,250,false,7649,false,5/14/2023 10:44,5/14/2023 10:44
137,Holiday Inn Express Brooklyn,7:00 AM-10:00 PM,"This cozy bed and breakfast, with its charming decor and personalized service, offers a warm and inviting home away from home for travelers seeking a more intimate experience.",625 Union St,Brooklyn,40.678,-73.9845,100,false,4518,false,5/14/2023 10:44,5/14/2023 10:44
138,Hotel Le Bleu,8:30 AM-10:00 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",370 Fourth Ave,Brooklyn,40.673,-73.9866,200,false,3147,true,5/14/2023 10:44,5/14/2023 10:44
139,Condor Hotel,9:30 AM-11:00 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",56 Franklin Ave,Brooklyn,40.6975,-73.9586,250,false,6645,false,5/14/2023 10:44,5/14/2023 10:44
140,Hotel Indigo BROOKLYN,7:00 AM-10:30 PM,"This historic hotel, with its charming antique decor and traditional architecture, offers a unique and authentic experience for guests seeking a taste of the past.",229 Duffield St,Brooklyn,40.6912,-73.9844,150,false,3259,false,5/14/2023 10:44,5/14/2023 10:44
141,Sleep Inn Brooklyn Downtown,7:00 AM-9:00 PM,"This eco-friendly hotel, with its sustainable design and green initiatives, offers a responsible and environmentally conscious stay for guests who care about the planet.",134 22nd St,Brooklyn,40.6631,-73.9978,200,false,1591,true,5/14/2023 10:44,5/14/2023 10:44
142,La Quinta Inn & Suites Brooklyn Downtown,7:30 AM-11:00 PM,"This boutique hotel, with its intimate setting and curated amenities, offers a personalized and bespoke experience for guests seeking something truly unique and special.",533 3rd Ave,Brooklyn,40.6688,-73.9932,300,true,3587,true,5/14/2023 10:44,5/14/2023 10:44
143,The Box House Hotel,8:30 AM-9:30 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",77 Box Street,Brooklyn,40.7375,-73.9533,150,false,3709,true,5/14/2023 10:44,5/14/2023 10:44
144,Hotel Le Jolie,9:00 AM-9:30 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",235 Meeker Ave,Brooklyn,40.7164,-73.9508,300,false,5996,false,5/14/2023 10:44,5/14/2023 10:44
145,Super 8 Brooklyn / Park Slope Hotel,8:30 AM-11:30 PM,"This cozy bed and breakfast, with its charming decor and personalized service, offers a warm and inviting home away from home for travelers seeking a more intimate experience.",267 3rd Ave,Brooklyn,40.6778,-73.9858,200,false,5051,true,5/14/2023 10:44,5/14/2023 10:44
146,Red Lion Inn and Suites Brooklyn,8:00 AM-9:30 PM,This luxurious hotel boasts a prime location in the heart of the city and features stunning panoramic views of the skyline.,279 Butler St,Brooklyn,40.6813,-73.9849,150,true,2725,false,5/14/2023 10:44,5/14/2023 10:44
147,Best Western Gregory Hotel,9:00 AM-11:30 PM,"Located in a bustling neighborhood with plenty of restaurants and nightlife, this trendy hotel is the ideal base for exploring the city's vibrant culture.",8315 4th Ave,Brooklyn,40.6245,-74.0277,150,false,2730,true,5/14/2023 10:44,5/14/2023 10:44
148,Pointe Plaza Hotel,9:30 AM-10:30 PM,"This historic hotel, with its charming antique decor and traditional architecture, offers a unique and authentic experience for guests seeking a taste of the past.",2 Franklin Ave,Brooklyn,40.6991,-73.959,250,true,9915,true,5/14/2023 10:44,5/14/2023 10:44
149,International Students Residence,7:30 AM-9:30 PM,"This cozy bed and breakfast, with its charming decor and personalized service, offers a warm and inviting home away from home for travelers seeking a more intimate experience.",341 Broadway,Brooklyn,40.7078,-73.9562,300,false,7893,false,5/14/2023 10:44,5/14/2023 10:44
